prob_Left,prob_Stayed,founder_id
0.43533289432525635,0.5646671056747437,52685
0.665576183795929,0.3344238042831421,30585
0.11862943321466446,0.8813705563545227,54656
0.7234038472175598,0.2765961766242981,33442
0.08597185909748077,0.9140281558036805,15667
0.33058940768241885,0.6694106340408326,3496
0.4992147386074066,0.5007852494716645,46775
0.6924594879150391,0.3075404942035675,72645
0.4622535705566406,0.5377464175224305,4941
0.6971145510673523,0.30288543105125426,65181
0.5067132174968719,0.49328680634498595,49522
0.09931717216968536,0.9006828427314758,8195
0.13687344491481782,0.863126540184021,52948
0.4778486967086792,0.5221513032913208,35067
0.8271448850631714,0.17285513281822204,53650
0.288670814037323,0.711329209804535,49803
0.6946191549301147,0.3053808331489563,2213
0.3397156834602356,0.6602843165397644,48091
0.22421423196792603,0.7757857322692872,49462
0.23107012510299682,0.7689298868179322,16073
0.6622717380523682,0.33772825002670287,54967
0.7102272748947144,0.2897727459669113,35183
0.28635677695274353,0.713643205165863,455
0.7203755497932434,0.2796244263648987,36359
0.7130528688430786,0.28694712519645693,36048
0.6788290023803711,0.3211710095405579,54081
0.5972782135009765,0.4027217626571655,17189
0.5308778882026672,0.4691221058368683,31516
0.3262270390987396,0.6737729430198669,3586
0.5280083239078521,0.47199165225028994,49198
0.6741931200027466,0.3258068561553955,60686
0.594010877609253,0.4059891104698181,14616
0.45752706527709963,0.5424729585647583,12605
0.34490458369255067,0.6550954341888428,27617
0.9356364250183106,0.06436359882354736,23602
0.7490853428840637,0.2509146571159363,20883
0.8965615272521973,0.10343848317861556,64272
0.8831212759017945,0.11687873303890228,71141
0.35497407913208007,0.6450259327888489,62438
0.2279525876045227,0.7720474123954773,55672
0.44758095145225524,0.5524190366268158,18843
0.3115679144859314,0.6884320735931396,59459
0.27166566252708435,0.7283343434333801,56488
0.6413072943687439,0.35869271159172056,11062
0.7482722520828247,0.25172777473926544,70350
0.560152554512024,0.43984742760658263,25065
0.5170405030250549,0.48295944929122925,59563
0.6475422382354736,0.35245776176452637,6080
0.596103835105896,0.40389620661735537,65256
0.46656088829040526,0.5334391355514526,55816
0.4367343246936798,0.5632656693458558,48154
0.8046789526939392,0.19532104432582856,19598
0.4721327006816864,0.5278672933578491,45711
0.5717847943305969,0.4282151937484741,31921
0.7376479148864746,0.2623521268367767,28968
0.4997202634811401,0.5002797424793244,42658
0.8436220049858093,0.15637799203395844,33024
0.45820438861846924,0.5417956113815308,12971
0.8576718330383301,0.14232816100120543,5719
0.5442417979240417,0.4557582259178162,9331
0.6015552997589111,0.39844470620155337,64168
0.1243940532207489,0.8756059527397155,20332
0.5301762700080872,0.4698237419128418,11169
0.44290427565574647,0.5570957064628601,30757
0.42829074859619143,0.5717092633247376,60983
0.8436296939849853,0.15637030303478242,26913
0.21884878277778624,0.7811512231826783,7546
0.3266164124011993,0.6733835816383362,67990
0.790366244316101,0.2096337378025055,34301
0.7474328279495239,0.25256716907024385,14321
0.23325257003307343,0.7667474269866943,53135
0.6056079030036926,0.3943921148777008,14669
0.9161443471908569,0.0838556483387947,43491
0.5008160173892975,0.49918394684791567,54054
0.7263734698295593,0.2736265301704407,7163
0.4375008285045624,0.562499177455902,26780
0.5226907134056091,0.4773093104362488,13903
0.5628295779228211,0.43717041015625,6649
0.40403228998184204,0.595967710018158,51846
0.21089206039905548,0.7891079545021057,26809
0.24988227486610412,0.7501177191734314,64951
0.25312929749488833,0.7468707084655761,23719
0.487253212928772,0.5127467751502991,11190
0.22526202499866485,0.7747379422187806,29869
0.1208003431558609,0.8791996717453003,42562
0.30950984358787537,0.6904901385307312,3032
0.46189284324645996,0.538107168674469,26880
0.1291848450899124,0.8708151340484619,47539
0.16825457215309142,0.8317454218864441,4786
0.29274479746818544,0.7072552084922791,68000
0.19871488511562346,0.8012851357460022,42053
0.3606105327606201,0.6393894791603089,54995
0.8875165462493897,0.11248346716165543,1279
0.6439171433448792,0.35608283877372743,13376
0.14477723240852355,0.8552227735519409,13169
0.5891675591468811,0.4108324348926544,33968
0.4908963322639465,0.5091036558151245,25662
0.1528617709875107,0.8471382021903991,34240
0.6488345980644226,0.3511654257774353,72123
0.6285956621170044,0.37140433192253114,11833
0.252689003944397,0.7473110079765319,63405
0.07124859690666199,0.9287513971328736,26938
0.36711145043373106,0.6328885316848755,49495
0.2512846767902374,0.7487153053283692,13947
0.8917495369911194,0.10825046598911285,62520
0.5390259623527527,0.4609740078449249,52157
0.9095824360847473,0.09041753858327865,24543
0.3192852377891541,0.6807147622108459,54581
0.5217824637889862,0.47821750640869143,1091
0.6699394583702087,0.3300605535507202,33481
0.37795658111572267,0.6220434427261352,11336
0.24410491287708283,0.7558950901031494,2108
0.24152764678001404,0.7584723353385925,6469
0.45857954025268555,0.5414204835891724,66001
0.3259915769100189,0.6740084171295166,39357
0.55692258477211,0.44307743906974795,29600
0.22273044288158417,0.7772695660591126,34896
0.34963985681533816,0.6503601670265198,49124
0.3226804256439209,0.6773195743560791,27997
0.811230480670929,0.18876952826976776,31155
0.6567378520965577,0.3432621359825134,38313
0.5430237889289856,0.45697617530822754,7135
0.5449626803398132,0.4550373136997223,39553
0.10333076864480972,0.8966692566871644,6794
0.8733995079994201,0.12660049498081208,14519
0.5103603541851044,0.4896396517753601,14011
0.5295171916484833,0.4704828381538391,16439
0.712151849269867,0.2878481924533844,6335
0.7626243829727173,0.23737560510635375,19394
0.31603716015815736,0.6839628458023072,71080
0.5291899740695953,0.47081003785133363,60021
0.5988052010536193,0.4011947989463806,44982
0.6740625262260437,0.3259374797344208,8899
0.5915755987167358,0.4084244132041931,128
0.4755331814289093,0.5244668483734131,69732
0.6843037247657776,0.3156962513923645,46987
0.6318242669105529,0.368175745010376,73607
0.8478259563446044,0.15217406749725343,45755
0.3023432374000549,0.697656762599945,1881
0.49098973870277407,0.5090102970600128,31115
0.7334229111671448,0.26657709777355193,15295
0.6330159902572632,0.36698400378227236,15968
0.9123412728309631,0.08765875846147538,4666
0.34671722650527953,0.6532827973365783,45346
0.14855005443096161,0.8514499425888061,17550
0.8033580660820008,0.1966419219970703,61929
0.3837098956108093,0.6162901043891906,832
0.4717071890830994,0.5282928109169006,10269
0.22643131911754608,0.7735686898231506,62491
0.6522972106933593,0.34770280718803404,41981
0.4983795642852783,0.5016204535961151,43687
0.6127518773078918,0.3872481226921082,41828
0.26124694347381594,0.738753080368042,70755
0.5427781224250794,0.45722187161445615,9802
0.2993427932262421,0.7006571888923645,43886
0.5302265763282776,0.469773405790329,69600
0.5485429406166077,0.4514570295810699,66482
0.8651468515396118,0.13485316783189774,62883
0.5581719040870666,0.4418281018733978,61496
0.5427352547645569,0.4572647750377655,39479
0.5599898099899292,0.44001017808914183,40258
0.5464907288551331,0.4535092771053314,46253
0.17137138843536376,0.8286286234855652,36030
0.8554311871528626,0.14456880688667298,67337
0.3686008155345917,0.6313991904258728,63733
0.35745382905006406,0.6425461649894715,65401
0.2146425575017929,0.7853574514389038,44205
0.49145823121070864,0.5085417568683624,17621
0.539411723613739,0.4605883002281189,26677
0.44894310235977175,0.5510569095611573,32453
0.5819409370422364,0.41805907487869265,27160
0.2679967850446701,0.7320032477378845,3355
0.6157139062881469,0.38428608775138856,63591
0.5775355458259582,0.4224644899368286,30940
0.5005928993225097,0.49940710663795473,17316
0.3278144121170044,0.6721855759620666,54762
0.602280592918396,0.3977193832397461,45422
0.42558475732803347,0.5744152188301086,21229
0.6361603140830994,0.3638396918773651,31471
0.4850995123386383,0.5149004936218262,63696
0.4407894015312195,0.5592106103897094,52508
0.17572379410266875,0.8242762207984924,43399
0.18296492099761963,0.8170350909233093,25234
0.7557291746139526,0.24427083730697632,52082
0.7267508625984191,0.2732491135597229,51526
0.7448216438293457,0.25517837703227997,1448
0.18818314075469972,0.8118168711662292,61644
0.462568598985672,0.5374313712120056,62199
0.5658491611480713,0.43415080904960635,44932
0.15532350838184356,0.8446764945983887,12577
0.4469827115535736,0.5530172944068908,6010
0.3791849374771118,0.6208150506019592,64073
